timestep,episode,reward,mean_reward
151326,1061,63.0,65.94
151459,1062,63.0,66.57
151551,1063,84.0,67.41
151650,1064,105.0,67.62
151791,1065,21.0,66.78
151894,1066,63.0,66.57
152112,1067,63.0,65.94
152173,1068,42.0,65.31
152207,1069,0.0,65.31
152231,1070,0.0,65.31
152376,1071,126.0,66.15
152480,1072,42.0,65.52
152554,1073,42.0,65.52
152665,1074,21.0,63.63
152829,1075,126.0,63.84
152978,1076,126.0,64.26
153103,1077,42.0,64.68
153244,1078,105.0,64.89
153306,1079,63.0,64.68
153405,1080,105.0,65.1
153578,1081,126.0,66.15
153703,1082,105.0,66.99
153763,1083,42.0,65.94
153792,1084,21.0,65.73
153923,1085,63.0,66.36
154136,1086,168.0,67.83
154301,1087,105.0,67.83
154450,1088,84.0,68.25
154647,1089,105.0,68.25
154796,1090,84.0,69.09
154941,1091,105.0,69.93
155130,1092,84.0,69.93
155271,1093,105.0,70.77
155556,1094,126.0,71.61
155697,1095,42.0,70.56
155755,1096,63.0,70.14
155885,1097,63.0,69.3
156018,1098,63.0,69.51
156183,1099,105.0,69.93
156314,1100,84.0,69.72
156338,1101,21.0,69.3
156367,1102,21.0,68.88
156497,1103,84.0,68.88
156641,1104,105.0,69.72
156713,1105,21.0,69.93
156803,1106,42.0,69.3
156930,1107,105.0,68.88
157125,1108,42.0,68.88
157322,1109,105.0,69.3
157543,1110,105.0,69.51
157692,1111,84.0,69.72
157753,1112,21.0,69.72
157782,1113,21.0,68.67
157907,1114,126.0,69.3
158021,1115,63.0,69.93
158168,1116,84.0,69.72
158357,1117,126.0,69.93
158492,1118,147.0,70.77
158521,1119,0.0,70.77
158582,1120,42.0,70.98
158744,1121,105.0,72.03
158869,1122,42.0,72.45
158989,1123,0.0,71.82
159151,1124,126.0,71.4
159292,1125,105.0,71.61
159332,1126,0.0,70.56
159454,1127,84.0,70.98
159616,1128,105.0,71.61
159813,1129,147.0,72.66
159828,1130,0.0,72.24
159959,1131,126.0,73.5
160061,1132,63.0,73.29
160144,1133,63.0,73.5
160389,1134,84.0,73.71
160500,1135,63.0,73.71
160556,1136,42.0,73.92
160727,1137,21.0,72.24
160884,1138,126.0,73.08
161089,1139,105.0,73.29
161237,1140,126.0,73.71
161386,1141,105.0,73.71
161607,1142,105.0,74.13
161772,1143,21.0,74.13
161892,1144,42.0,73.71
161935,1145,21.0,73.5
162046,1146,84.0,73.29
162169,1147,63.0,72.66
162298,1148,42.0,72.24
162423,1149,105.0,72.45
162564,1150,42.0,72.03
162729,1151,84.0,72.24
162884,1152,168.0,73.71
162918,1153,0.0,73.08
163075,1154,84.0,72.87
163240,1155,105.0,73.29
163331,1156,84.0,73.08
163414,1157,42.0,73.29
163579,1158,105.0,73.92
163824,1159,147.0,74.97
163973,1160,42.0,74.34
164106,1161,84.0,74.55
164130,1162,0.0,73.92
164159,1163,21.0,73.29
164215,1164,42.0,72.66
164337,1165,84.0,73.29
164550,1166,63.0,73.29
164675,1167,0.0,72.66
164767,1168,84.0,73.08
164796,1169,21.0,73.29
164863,1170,42.0,73.71
164918,1171,21.0,72.66
165061,1172,63.0,72.87
165122,1173,63.0,73.08
165172,1174,42.0,73.29
165292,1175,84.0,72.87
165353,1176,21.0,71.82
165451,1177,42.0,71.82
165507,1178,21.0,70.98
165600,1179,84.0,71.19
165744,1180,105.0,71.19
165981,1181,168.0,71.61
166274,1182,126.0,71.82
166419,1183,63.0,72.03
166612,1184,63.0,72.45
166777,1185,42.0,72.24
166920,1186,63.0,71.19
167035,1187,21.0,70.35
167098,1188,21.0,69.72
167127,1189,21.0,68.88
167241,1190,105.0,69.09
167345,1191,21.0,68.25
167438,1192,42.0,67.83
167467,1193,0.0,66.78
167517,1194,42.0,65.94
167589,1195,42.0,65.94
167650,1196,0.0,65.31
167781,1197,21.0,64.89
167836,1198,105.0,65.31
167959,1199,42.0,64.68
168087,1200,21.0,64.05
168212,1201,168.0,65.52
168300,1202,0.0,65.31
168438,1203,21.0,64.68
168583,1204,147.0,65.1
168623,1205,21.0,65.1
168809,1206,42.0,65.1
168966,1207,21.0,64.26
169116,1208,42.0,64.26
169273,1209,147.0,64.68
169368,1210,21.0,63.84
169475,1211,126.0,64.26
169599,1212,126.0,65.31
169633,1213,0.0,65.1
169798,1214,126.0,65.1
169963,1215,105.0,65.52
170179,1216,126.0,65.94
170219,1217,21.0,64.89
170381,1218,84.0,64.26
170546,1219,42.0,64.68
170602,1220,42.0,64.68
170741,1221,126.0,64.89
170852,1222,21.0,64.68
170959,1223,0.0,64.68
171051,1224,105.0,64.47
171080,1225,21.0,63.63
171109,1226,21.0,63.84
171224,1227,105.0,64.05
171358,1228,42.0,63.42
171469,1229,105.0,63.0
171504,1230,0.0,63.0
171669,1231,126.0,63.0
171730,1232,21.0,62.58
171860,1233,84.0,62.79
172073,1234,147.0,63.42
172222,1235,105.0,63.84
172398,1236,147.0,64.89
172501,1237,42.0,65.1
172800,1238,189.0,65.73
172981,1239,63.0,65.31
173147,1240,105.0,65.1
173195,1241,42.0,64.47
173373,1242,63.0,64.05
173444,1243,84.0,64.68
173605,1244,147.0,65.73
173762,1245,126.0,66.78
173911,1246,0.0,65.94
174084,1247,105.0,66.36
174212,1248,42.0,66.36
174377,1249,42.0,65.73
174542,1250,84.0,66.15
174779,1251,189.0,67.2
174934,1252,126.0,66.78
174968,1253,21.0,66.99
175191,1254,63.0,66.78
175340,1255,84.0,66.57
175489,1256,63.0,66.36
175656,1257,126.0,67.2
175784,1258,84.0,66.99
175840,1259,21.0,65.73
175962,1260,84.0,66.15
176103,1261,63.0,65.94
176250,1262,147.0,67.41
176322,1263,42.0,67.62
176484,1264,84.0,68.04
176617,1265,105.0,68.25
176743,1266,84.0,68.46
176772,1267,21.0,68.67
176838,1268,63.0,68.46
176971,1269,42.0,68.67
177131,1270,105.0,69.3
177312,1271,63.0,69.72
177525,1272,126.0,70.35
177658,1273,105.0,70.77
177834,1274,105.0,71.4
177937,1275,42.0,70.98
178060,1276,42.0,71.19
178225,1277,84.0,71.61
178284,1278,84.0,72.24
178377,1279,63.0,72.03
178412,1280,21.0,71.19
178537,1281,21.0,69.72
178760,1282,105.0,69.51
178821,1283,21.0,69.09
178855,1284,0.0,68.46
178879,1285,21.0,68.25
179024,1286,63.0,68.25
179205,1287,105.0,69.09
179402,1288,63.0,69.51
179615,1289,126.0,70.56
179793,1290,84.0,70.35
179942,1291,63.0,70.77
180061,1292,84.0,71.19
180154,1293,63.0,71.82
180252,1294,84.0,72.24
180409,1295,21.0,72.03
180575,1296,63.0,72.66
180590,1297,0.0,72.45
180651,1298,42.0,71.82
180766,1299,84.0,72.24
180858,1300,63.0,72.66
180957,1301,105.0,72.03
180980,1302,21.0,72.24
181095,1303,0.0,72.03
181244,1304,126.0,71.82
181275,1305,21.0,71.82
181438,1306,63.0,72.03
181462,1307,0.0,71.82
181591,1308,63.0,72.03
181756,1309,105.0,71.61
181771,1310,0.0,71.4
181950,1311,84.0,70.98
182011,1312,21.0,69.93
182125,1313,63.0,70.56
182282,1314,105.0,70.35
182479,1315,105.0,70.35
182643,1316,63.0,69.72
182904,1317,126.0,70.77
183101,1318,84.0,70.77
183140,1319,63.0,70.98
183286,1320,63.0,71.19
183435,1321,126.0,71.19
183578,1322,84.0,71.82
183629,1323,42.0,72.24
183774,1324,84.0,72.03
183955,1325,147.0,73.29
184128,1326,63.0,73.71
184159,1327,0.0,72.66
184341,1328,105.0,73.29
184466,1329,84.0,73.08
184625,1330,63.0,73.71
184654,1331,0.0,72.45
184816,1332,105.0,73.29
184839,1333,0.0,72.45
184868,1334,21.0,71.19
184999,1335,63.0,70.77
185062,1336,21.0,69.51
185091,1337,21.0,69.3
185206,1338,63.0,68.04
185277,1339,21.0,67.62
185405,1340,105.0,67.62
185525,1341,63.0,67.83
185551,1342,0.0,67.2
185742,1343,63.0,66.99
185888,1344,84.0,66.36
185959,1345,42.0,65.52
186066,1346,63.0,66.15
186177,1347,0.0,65.1
186270,1348,21.0,64.89
186369,1349,63.0,65.1
186424,1350,21.0,64.47
186547,1351,63.0,63.21
186759,1352,126.0,63.21
186956,1353,168.0,64.68
187115,1354,84.0,64.89
187190,1355,21.0,64.26
187248,1356,21.0,63.84
187331,1357,63.0,63.21
187536,1358,21.0,62.58
187559,1359,0.0,62.37
187737,1360,126.0,62.79
187809,1361,63.0,62.79
187838,1362,0.0,61.32
188008,1363,63.0,61.53
188183,1364,147.0,62.16
188223,1365,42.0,61.53
188473,1366,126.0,61.95
188622,1367,84.0,62.58
188746,1368,105.0,63.0
188775,1369,21.0,62.79
188873,1370,84.0,62.58
188897,1371,0.0,61.95
189031,1372,105.0,61.74
189196,1373,84.0,61.53
189268,1374,21.0,60.69
189566,1375,105.0,61.32
189744,1376,105.0,61.95
189909,1377,63.0,61.74
190059,1378,63.0,61.53
190189,1379,84.0,61.74
190330,1380,126.0,62.79
190511,1381,147.0,64.05
190673,1382,84.0,63.84
190838,1383,147.0,65.1
190963,1384,84.0,65.94
191112,1385,84.0,66.57
191239,1386,63.0,66.57
191412,1387,126.0,66.78
191641,1388,84.0,66.99
191768,1389,105.0,66.78
191963,1390,105.0,66.99
192144,1391,84.0,67.2
192175,1392,0.0,66.36
192314,1393,84.0,66.57
192375,1394,21.0,65.94
192473,1395,42.0,66.15
192686,1396,126.0,66.78
192845,1397,84.0,67.62
192970,1398,63.0,67.83
193021,1399,21.0,67.2
193060,1400,21.0,66.78
193089,1401,0.0,65.73
193212,1402,63.0,66.15
193279,1403,63.0,66.78
193302,1404,0.0,65.52
193441,1405,63.0,65.94
193591,1406,105.0,66.36
193724,1407,42.0,66.78
193812,1408,21.0,66.36
193870,1409,0.0,65.31
194052,1410,126.0,66.57
194353,1411,147.0,67.2
194502,1412,42.0,67.41
194621,1413,63.0,67.41
194771,1414,105.0,67.41
194899,1415,63.0,66.99
194933,1416,0.0,66.36
195056,1417,84.0,65.94
195178,1418,84.0,65.94
195274,1419,63.0,65.94
195404,1420,105.0,66.36
195461,1421,42.0,65.52
195554,1422,84.0,65.52
195700,1423,84.0,65.94
195833,1424,42.0,65.52
195997,1425,84.0,64.89
196052,1426,21.0,64.47
196081,1427,0.0,64.47
196228,1428,84.0,64.26
196290,1429,21.0,63.63
196404,1430,105.0,64.05
196569,1431,105.0,65.1
196792,1432,168.0,65.73
196851,1433,21.0,65.94
196880,1434,0.0,65.73
197027,1435,63.0,65.73
197162,1436,42.0,65.94
197307,1437,105.0,66.78
197379,1438,63.0,66.78
197597,1439,63.0,67.2
197629,1440,21.0,66.36
197782,1441,84.0,66.57
197811,1442,0.0,66.57
197853,1443,21.0,66.15
198028,1444,168.0,66.99
198122,1445,63.0,67.2
198205,1446,63.0,67.2
198370,1447,63.0,67.83
198519,1448,84.0,68.46
198581,1449,42.0,68.25
198610,1450,21.0,68.25
198693,1451,21.0,67.83
198850,1452,63.0,67.2
198908,1453,42.0,65.94
199001,1454,63.0,65.73
199030,1455,0.0,65.52
199064,1456,21.0,65.52
199188,1457,105.0,65.94
199222,1458,0.0,65.73
199427,1459,126.0,66.99
199600,1460,126.0,66.99
199777,1461,84.0,67.2
199880,1462,105.0,68.25
199923,1463,0.0,67.62
