timestep,episode,reward,mean_reward
13147,91,0.0,63.692307
13320,92,63.0,63.684784
13501,93,42.0,63.451614
13661,94,84.0,63.67021
13818,95,21.0,63.221054
13999,96,84.0,63.4375
14164,97,105.0,63.86598
14392,98,63.0,63.857143
14565,99,63.0,63.848484
14604,100,21.0,63.42
14735,101,42.0,63.42
14865,102,63.0,63.63
15166,103,147.0,64.47
15355,104,126.0,65.1
15434,105,0.0,64.89
15525,106,0.0,64.47
15734,107,42.0,64.47
15883,108,84.0,64.68
16128,109,42.0,64.47
16317,110,42.0,64.05
16480,111,84.0,63.84
16605,112,42.0,63.63
16778,113,84.0,63.84
16927,114,84.0,64.26
17054,115,42.0,63.84
17243,116,147.0,65.31
17416,117,63.0,64.89
17581,118,84.0,64.68
17746,119,105.0,65.1
17903,120,63.0,64.68
18052,121,21.0,64.26
18201,122,84.0,64.68
18379,123,105.0,65.73
18520,124,42.0,65.1
18677,125,42.0,64.47
18834,126,21.0,64.47
18980,127,84.0,64.68
19137,128,105.0,65.31
19366,129,126.0,65.73
19515,130,63.0,65.94
19660,131,84.0,65.94
19905,132,84.0,65.52
20214,133,126.0,66.36
20435,134,105.0,66.78
20624,135,105.0,66.78
20789,136,63.0,65.73
20981,137,105.0,66.15
21178,138,63.0,66.36
21351,139,63.0,66.15
21478,140,21.0,65.73
21641,141,63.0,65.73
21822,142,84.0,66.15
21947,143,42.0,65.94
22104,144,21.0,65.31
22164,145,63.0,65.52
22263,146,21.0,65.1
22436,147,105.0,65.73
22585,148,84.0,65.31
22779,149,126.0,65.94
22928,150,63.0,65.73
23093,151,84.0,66.36
23149,152,21.0,65.94
23313,153,63.0,65.73
23542,154,126.0,66.57
23654,155,0.0,65.94
23768,156,63.0,65.73
23902,157,42.0,65.52
24059,158,105.0,66.36
24075,159,0.0,65.52
24237,160,42.0,65.73
24386,161,42.0,66.15
24599,162,126.0,67.2
24756,163,21.0,66.78
24937,164,84.0,67.2
25146,165,147.0,67.83
25311,166,63.0,68.04
25476,167,42.0,67.41
25627,168,63.0,67.83
25772,169,84.0,68.04
25969,170,63.0,67.2
26224,171,84.0,67.83
26299,172,84.0,68.04
26461,173,42.0,68.46
26634,174,84.0,68.88
26759,175,42.0,68.04
26972,176,21.0,68.25
27136,177,21.0,67.83
27261,178,105.0,68.46
27402,179,84.0,68.46
27551,180,63.0,68.46
27607,181,21.0,67.83
27714,182,63.0,67.41
27951,183,42.0,66.15
28116,184,21.0,66.15
28260,185,42.0,65.73
28441,186,42.0,65.52
28638,187,84.0,64.89
28678,188,21.0,65.1
28823,189,105.0,65.31
28988,190,63.0,65.31
29121,191,21.0,65.52
29326,192,21.0,65.1
29502,193,63.0,65.31
29651,194,105.0,65.52
29808,195,63.0,65.94
29949,196,63.0,65.73
30210,197,126.0,65.94
30383,198,105.0,66.36
30556,199,105.0,66.78
30737,200,84.0,67.41
30919,201,63.0,67.62
30982,202,0.0,66.99
31113,203,63.0,66.15
31278,204,42.0,65.31
31470,205,147.0,66.78
31667,206,84.0,67.62
31824,207,63.0,67.83
32031,208,84.0,67.83
32155,209,105.0,68.46
32253,210,63.0,68.67
32474,211,42.0,68.25
32594,212,84.0,68.67
32807,213,84.0,68.67
33004,214,21.0,68.04
33124,215,63.0,68.25
33198,216,21.0,66.99
33348,217,63.0,66.99
33553,218,63.0,66.78
33726,219,42.0,66.15
33851,220,0.0,65.52
34012,221,63.0,65.94
34177,222,105.0,66.15
34318,223,21.0,65.31
34475,224,0.0,64.89
34641,225,63.0,65.1
34782,226,21.0,65.1
34907,227,42.0,64.68
35194,228,126.0,64.89
35367,229,63.0,64.26
35644,230,63.0,64.26
35852,231,84.0,64.26
36028,232,126.0,64.68
36067,233,0.0,63.42
36310,234,126.0,63.63
36475,235,42.0,63.0
36621,236,84.0,63.21
36692,237,42.0,62.58
36847,238,42.0,62.37
37028,239,42.0,62.16
37239,240,63.0,62.58
37452,241,84.0,62.79
37641,242,42.0,62.37
37790,243,63.0,62.58
37981,244,63.0,63.0
38146,245,63.0,63.0
38375,246,42.0,63.21
38580,247,63.0,62.79
38890,248,126.0,63.21
39039,249,42.0,62.37
39078,250,0.0,61.74
39217,251,21.0,61.11
39511,252,84.0,61.74
39836,253,84.0,61.95
40275,254,84.0,61.53
40632,255,126.0,62.79
40893,256,126.0,63.42
41146,257,105.0,64.05
41424,258,42.0,63.42
41589,259,21.0,63.63
41906,260,126.0,64.47
42183,261,63.0,64.68
42486,262,84.0,64.26
42731,263,126.0,65.31
42938,264,63.0,65.1
42973,265,21.0,63.84
43104,266,84.0,64.05
43349,267,105.0,64.68
43602,268,84.0,64.89
43783,269,42.0,64.47
43961,270,84.0,64.68
44102,271,84.0,64.68
44275,272,42.0,64.26
44424,273,63.0,64.47
44484,274,21.0,63.84
44695,275,105.0,64.47
44908,276,63.0,64.89
45092,277,105.0,65.73
45175,278,21.0,64.89
45332,279,84.0,64.89
45481,280,21.0,64.47
45642,281,84.0,65.1
45799,282,84.0,65.31
45972,283,63.0,65.52
46105,284,84.0,66.15
46283,285,63.0,66.36
46456,286,126.0,67.2
46629,287,63.0,66.99
46732,288,63.0,67.41
46893,289,126.0,67.62
47034,290,21.0,67.2
47169,291,63.0,67.62
47236,292,84.0,68.25
47411,293,105.0,68.67
47552,294,84.0,68.46
47725,295,84.0,68.67
47882,296,84.0,68.88
48026,297,189.0,69.51
48097,298,0.0,68.46
48236,299,21.0,67.62
48505,300,105.0,67.83
48593,301,21.0,67.41
48748,302,126.0,68.67
48889,303,42.0,68.46
49078,304,42.0,68.46
49237,305,147.0,68.46
49293,306,42.0,68.04
49399,307,21.0,67.62
49446,308,21.0,66.99
49630,309,84.0,66.78
49704,310,0.0,66.15
49893,311,42.0,66.15
50150,312,168.0,66.99
50355,313,84.0,66.99
50466,314,42.0,67.2
50581,315,42.0,66.99
50741,316,63.0,67.41
50882,317,84.0,67.62
50986,318,21.0,67.2
51068,319,21.0,66.99
51243,320,168.0,68.67
51392,321,63.0,68.67
51605,322,84.0,68.46
51810,323,63.0,68.88
51960,324,84.0,69.72
52056,325,42.0,69.51
52186,326,42.0,69.72
52327,327,21.0,69.51
52487,328,105.0,69.3
52708,329,84.0,69.51
52732,330,0.0,68.88
52878,331,105.0,69.09
53023,332,126.0,69.09
53164,333,84.0,69.93
53369,334,21.0,68.88
53574,335,84.0,69.3
53737,336,63.0,69.09
53878,337,84.0,69.51
54051,338,84.0,69.93
54192,339,84.0,70.35
54353,340,84.0,70.56
54534,341,105.0,70.77
54675,342,0.0,70.35
54800,343,0.0,69.72
54976,344,189.0,70.98
55132,345,63.0,70.98
55305,346,126.0,71.82
55430,347,0.0,71.19
55571,348,105.0,70.98
55737,349,126.0,71.82
55918,350,63.0,72.45
56107,351,63.0,72.87
56194,352,63.0,72.66
56255,353,0.0,71.82
56401,354,63.0,71.61
56542,355,21.0,70.56
56699,356,105.0,70.35
56863,357,63.0,69.93
57036,358,84.0,70.35
57185,359,42.0,70.56
57326,360,21.0,69.51
57485,361,84.0,69.72
57634,362,105.0,69.93
57767,363,0.0,68.67
57892,364,0.0,68.04
58039,365,84.0,68.67
58188,366,63.0,68.46
58345,367,84.0,68.25
58456,368,63.0,68.04
58602,369,63.0,68.25
58775,370,126.0,68.67
58895,371,84.0,68.67
59025,372,84.0,69.09
59203,373,84.0,69.3
59344,374,105.0,70.14
59485,375,63.0,69.72
59650,376,126.0,70.35
59880,377,84.0,70.14
59927,378,21.0,70.14
60192,379,147.0,70.77
60373,380,84.0,71.4
60514,381,42.0,70.98
60671,382,84.0,70.98
60848,383,126.0,71.61
61037,384,84.0,71.61
61226,385,126.0,72.24
61375,386,21.0,71.19
61541,387,147.0,72.03
61666,388,42.0,71.82
61807,389,21.0,70.77
61980,390,126.0,71.82
62112,391,63.0,71.82
62269,392,147.0,72.45
62410,393,42.0,71.82
62545,394,84.0,71.82
62690,395,42.0,71.4
62879,396,126.0,71.82
63020,397,84.0,70.77
63185,398,63.0,71.4
63245,399,63.0,71.82
63274,400,0.0,70.77
63373,401,105.0,71.61
63546,402,126.0,71.61
63710,403,84.0,72.03
63851,404,42.0,72.03
63992,405,63.0,71.19
64149,406,105.0,71.82
64276,407,84.0,72.45
64425,408,84.0,73.08
64582,409,63.0,72.87
64715,410,42.0,73.29
64893,411,147.0,74.34
65163,412,231.0,74.97
65304,413,84.0,74.97
65445,414,63.0,75.18
65594,415,63.0,75.39
65738,416,105.0,75.81
65887,417,42.0,75.39
66044,418,42.0,75.6
66217,419,42.0,75.81
66394,420,168.0,75.81
66551,421,63.0,75.81
66716,422,63.0,75.6
66907,423,105.0,76.02
67066,424,84.0,76.02
67218,425,84.0,76.44
67247,426,0.0,76.02
67329,427,21.0,76.02
67511,428,147.0,76.44
67660,429,84.0,76.44
67793,430,84.0,77.28
67918,431,21.0,76.44
68293,432,336.0,78.54
68538,433,63.0,78.33
68679,434,21.0,78.33
68852,435,126.0,78.75
69014,436,168.0,79.8
69069,437,0.0,78.96
69184,438,42.0,78.54
69309,439,168.0,79.38
69463,440,105.0,79.59
69497,441,21.0,78.75
69670,442,84.0,79.59
69709,443,42.0,80.01
69834,444,42.0,78.54
69916,445,42.0,78.33
70132,446,168.0,78.75
70473,447,252.0,81.27
70600,448,63.0,80.85
70643,449,0.0,79.59
70763,450,84.0,79.8
70885,451,63.0,79.8
71074,452,105.0,80.22
71215,453,84.0,81.06
71364,454,147.0,81.9
71529,455,84.0,82.53
71670,456,63.0,82.11
71843,457,105.0,82.53
71997,458,147.0,83.16
72031,459,21.0,82.95
72172,460,105.0,83.79
72297,461,84.0,83.79
72426,462,63.0,83.37
72583,463,105.0,84.42
72740,464,84.0,85.26
72881,465,126.0,85.68
73060,466,147.0,86.52
73217,467,63.0,86.31
73358,468,84.0,86.52
73499,469,84.0,86.73
73592,470,84.0,86.31
73690,471,126.0,86.73
73847,472,63.0,86.52
73972,473,126.0,86.94
74116,474,84.0,86.73
74241,475,105.0,87.15
74382,476,63.0,86.52
74547,477,105.0,86.73
74694,478,126.0,87.78
74835,479,63.0,86.94
74976,480,21.0,86.31
75130,481,105.0,86.94
75271,482,84.0,86.94
75412,483,42.0,86.1
75467,484,63.0,85.89
75596,485,126.0,85.89
75785,486,126.0,86.94
75934,487,63.0,86.1
76115,488,168.0,87.36
76204,489,42.0,87.57
76287,490,63.0,86.94
76468,491,147.0,87.78
76617,492,126.0,87.57
76680,493,21.0,87.36
76778,494,42.0,86.94
76951,495,126.0,87.78
77108,496,63.0,87.15
77285,497,84.0,87.15
77410,498,84.0,87.36
77591,499,63.0,87.36
77734,500,84.0,88.2
77877,501,63.0,87.78
78018,502,105.0,87.57
78175,503,126.0,87.99
78372,504,105.0,88.62
78581,505,189.0,89.88
78706,506,0.0,88.83
78871,507,126.0,89.25
79004,508,84.0,89.25
79131,509,126.0,89.88
79256,510,84.0,90.3
79413,511,21.0,89.04
79602,512,147.0,88.2
79746,513,105.0,88.41
79903,514,42.0,88.2
80134,515,168.0,89.25
80307,516,63.0,88.83
80512,517,189.0,90.3
80685,518,63.0,90.51
80834,519,63.0,90.72
80975,520,126.0,90.3
81132,521,126.0,90.93
81265,522,63.0,90.93
81431,523,147.0,91.35
81636,524,126.0,91.77
81793,525,105.0,91.98
81958,526,84.0,92.82
82134,527,84.0,93.45
82315,528,63.0,92.61
82496,529,147.0,93.24
82519,530,0.0,92.4
82667,531,42.0,92.61
82770,532,84.0,90.09
82837,533,21.0,89.67
82978,534,63.0,90.09
83139,535,105.0,89.88
83296,536,84.0,89.04
83437,537,42.0,89.46
83610,538,105.0,90.09
83804,539,126.0,89.67
83969,540,105.0,89.67
84110,541,63.0,90.09
84235,542,105.0,90.3
84414,543,126.0,91.14
84454,544,21.0,90.93
84552,545,42.0,90.93
84717,546,105.0,90.3
84864,547,147.0,89.25
84997,548,21.0,88.83
85209,549,147.0,90.3
85358,550,42.0,89.88
85555,551,105.0,90.3
85728,552,105.0,90.3
85858,553,84.0,90.3
85999,554,0.0,88.83
86140,555,105.0,89.04
86281,556,42.0,88.83
86462,557,84.0,88.62
86558,558,42.0,87.57
86648,559,42.0,87.78
86680,560,0.0,86.73
86803,561,84.0,86.73
86853,562,21.0,86.31
87002,563,84.0,86.1
87175,564,126.0,86.52
87322,565,84.0,86.1
87471,566,105.0,85.68
87644,567,63.0,85.68
87817,568,84.0,85.68
87945,569,84.0,85.68
88032,570,63.0,85.47
88061,571,21.0,84.42
88160,572,42.0,84.21
88356,573,147.0,84.42
88497,574,21.0,83.79
88638,575,84.0,83.58
88763,576,63.0,83.58
88926,577,84.0,83.37
89083,578,84.0,82.95
89266,579,168.0,84.0
89301,580,21.0,84.0
89444,581,105.0,84.0
89569,582,84.0,84.0
89704,583,63.0,84.21
89739,584,21.0,83.79
89885,585,63.0,83.16
90148,586,252.0,84.42
90273,587,21.0,84.0
90414,588,63.0,82.95
90571,589,84.0,83.37
90716,590,63.0,83.37
90889,591,105.0,82.95
91062,592,42.0,82.11
91211,593,126.0,83.16
91354,594,42.0,83.16
91527,595,168.0,83.58
91652,596,42.0,83.37
91777,597,42.0,82.95
91897,598,84.0,82.95
91987,599,105.0,83.37
92128,600,0.0,82.53
92285,601,63.0,82.53
92412,602,63.0,82.11
92435,603,0.0,80.85
92598,604,126.0,81.06
92717,605,42.0,79.59
92911,606,105.0,80.64
93100,607,105.0,80.43
93233,608,21.0,79.8
93422,609,147.0,80.01
93549,610,63.0,79.8
93599,611,42.0,80.01
93724,612,63.0,79.17
93881,613,126.0,79.38
94072,614,168.0,80.64
94197,615,21.0,79.17
94338,616,21.0,78.75
94479,617,84.0,77.7
94609,618,42.0,77.49
94766,619,147.0,78.33
94955,620,84.0,77.91
95133,621,126.0,77.91
95322,622,105.0,78.33
95447,623,105.0,77.91
95494,624,63.0,77.28
95640,625,105.0,77.28
95781,626,84.0,77.28
96028,627,84.0,77.28
96087,628,42.0,77.07
96175,629,63.0,76.23
96233,630,42.0,76.65
96358,631,84.0,77.07
96499,632,42.0,76.65
96662,633,63.0,77.07
96803,634,84.0,77.28
96976,635,84.0,77.07
97205,636,168.0,77.91
97262,637,84.0,78.33
97368,638,84.0,78.12
97541,639,168.0,78.54
97682,640,63.0,78.12
97861,641,126.0,78.75
97986,642,84.0,78.54
98143,643,21.0,77.49
98284,644,21.0,77.49
98340,645,63.0,77.7
98446,646,105.0,77.7
98587,647,63.0,76.86
98760,648,126.0,77.91
98906,649,105.0,77.49
99031,650,84.0,77.91
99204,651,63.0,77.49
99291,652,63.0,77.07
99437,653,63.0,76.86
99477,654,21.0,77.07
99639,655,147.0,77.49
99764,656,63.0,77.7
99911,657,42.0,77.28
100164,658,147.0,78.33
100289,659,63.0,78.54
100414,660,42.0,78.96
100571,661,105.0,79.17
100702,662,63.0,79.59
100843,663,42.0,79.17
101000,664,84.0,78.75
101157,665,21.0,78.12
101335,666,105.0,78.12
101508,667,147.0,78.96
101649,668,147.0,79.59
101790,669,21.0,78.96
101934,670,105.0,79.38
102067,671,63.0,79.8
102224,672,84.0,80.22
102255,673,21.0,78.96
102421,674,189.0,80.64
102562,675,21.0,80.01
102703,676,147.0,80.85
102892,677,126.0,81.27
103058,678,63.0,81.06
103183,679,84.0,80.22
103324,680,84.0,80.85
103489,681,105.0,80.85
103633,682,84.0,80.85
103704,683,21.0,80.43
103803,684,84.0,81.06
103944,685,42.0,80.85
104110,686,126.0,79.59
104315,687,147.0,80.85
104456,688,126.0,81.48
104597,689,21.0,80.85
104690,690,42.0,80.64
104789,691,84.0,80.43
104940,692,105.0,81.06
104991,693,42.0,80.22
105165,694,231.0,82.11
105306,695,42.0,80.85
105463,696,126.0,81.69
105604,697,84.0,82.11
105733,698,126.0,82.53
105938,699,126.0,82.74
106063,700,63.0,83.37
106220,701,84.0,83.58
106370,702,63.0,83.58
106495,703,63.0,84.21
106636,704,63.0,83.58
106761,705,0.0,83.16
106888,706,126.0,83.37
107061,707,147.0,83.79
107202,708,42.0,84.0
107367,709,84.0,83.37
107526,710,126.0,84.0
107683,711,84.0,84.42
107706,712,0.0,83.79
107853,713,147.0,84.0
108051,714,126.0,83.58
108216,715,84.0,84.21
108389,716,105.0,85.05
108530,717,84.0,85.05
108737,718,126.0,85.89
108886,719,63.0,85.05
109059,720,105.0,85.26
109200,721,63.0,84.63
109324,722,84.0,84.42
109375,723,63.0,84.0
109446,724,42.0,83.79
109529,725,21.0,82.95
109672,726,126.0,83.37
109845,727,105.0,83.58
109996,728,21.0,83.37
110143,729,42.0,83.16
110246,730,63.0,83.37
110329,731,21.0,82.74
110486,732,42.0,82.74
110634,733,84.0,82.95
110759,734,63.0,82.74
110900,735,63.0,82.53
110923,736,0.0,80.85
111088,737,126.0,81.27
111277,738,105.0,81.48
111292,739,0.0,79.8
111455,740,105.0,80.22
111588,741,147.0,80.43
111729,742,105.0,80.64
111894,743,105.0,81.48
112099,744,126.0,82.53
112262,745,63.0,82.53
112419,746,126.0,82.74
112560,747,0.0,82.11
112685,748,0.0,80.85
112834,749,105.0,80.85
112975,750,21.0,80.22
113180,751,105.0,80.64
113275,752,63.0,80.64
113403,753,42.0,80.43
113544,754,84.0,81.06
113701,755,63.0,80.22
113890,756,105.0,80.64
114070,757,105.0,81.27
114267,758,105.0,80.85
114298,759,21.0,80.43
114421,760,126.0,81.27
114587,761,189.0,82.11
114602,762,0.0,81.48
114765,763,63.0,81.69
114914,764,147.0,82.32
115131,765,147.0,83.58
115304,766,126.0,83.79
115453,767,105.0,83.37
115610,768,105.0,82.95
115818,769,147.0,84.21
116015,770,63.0,83.79
116140,771,84.0,84.0
116281,772,105.0,84.21
116429,773,126.0,85.26
116586,774,126.0,84.63
116727,775,105.0,85.47
116900,776,63.0,84.63
117097,777,147.0,84.84
117254,778,42.0,84.63
117270,779,0.0,83.79
117432,780,105.0,84.0
117580,781,63.0,83.58
117705,782,84.0,83.58
117862,783,84.0,84.21
118027,784,126.0,84.63
118155,785,105.0,85.26
118280,786,21.0,84.21
118421,787,63.0,83.37
118610,788,84.0,82.95
118776,789,147.0,84.21
118888,790,42.0,84.21
118946,791,0.0,83.37
119087,792,63.0,82.95
119249,793,105.0,83.58
119369,794,42.0,81.69
119403,795,0.0,81.27
119560,796,63.0,80.64
119738,797,168.0,81.48
119777,798,21.0,80.43
119924,799,105.0,80.22
120160,800,294.0,82.53
120301,801,84.0,82.53
120474,802,84.0,82.74
120607,803,42.0,82.53
120788,804,147.0,83.37
120915,805,84.0,84.21
120942,806,21.0,83.16
121083,807,84.0,82.53
121244,808,105.0,83.16
121369,809,63.0,82.95
121488,810,63.0,82.32
121539,811,21.0,81.69
121672,812,63.0,82.32
121797,813,63.0,81.48
121954,814,63.0,80.85
122119,815,63.0,80.64
122214,816,63.0,80.22
122296,817,63.0,80.01
122477,818,126.0,80.01
122642,819,84.0,80.22
122792,820,105.0,80.22
122949,821,84.0,80.43
123106,822,42.0,80.01
123271,823,126.0,80.64
123400,824,84.0,81.06
123557,825,126.0,82.11
123676,826,105.0,81.9
123727,827,21.0,81.06
123887,828,84.0,81.69
124044,829,84.0,82.11
124100,830,0.0,81.48
124198,831,21.0,81.48
124288,832,105.0,82.11
124317,833,0.0,81.27
124368,834,42.0,81.06
124557,835,105.0,81.48
124719,836,126.0,82.74
124844,837,63.0,82.11
124867,838,0.0,81.06
124998,839,0.0,81.06
125178,840,84.0,80.85
125319,841,84.0,80.22
125375,842,0.0,79.17
125473,843,63.0,78.75
125617,844,126.0,78.75
125790,845,105.0,79.17
125931,846,105.0,78.96
126096,847,63.0,79.59
126191,848,42.0,80.01
126289,849,84.0,79.8
126414,850,63.0,80.22
126571,851,21.0,79.38
126735,852,63.0,79.38
126892,853,126.0,80.22
127065,854,126.0,80.64
127190,855,42.0,80.43
127349,856,126.0,80.64
127522,857,105.0,80.64
127663,858,168.0,81.27
127828,859,105.0,82.11
127955,860,63.0,81.48
128096,861,105.0,80.64
128221,862,0.0,80.64
128394,863,126.0,81.27
128543,864,63.0,80.43
128700,865,84.0,79.8
128841,866,84.0,79.38
128982,867,42.0,78.75
129110,868,42.0,78.12
129283,869,126.0,77.91
129456,870,105.0,78.33
129480,871,42.0,77.91
129603,872,105.0,77.91
129654,873,42.0,77.07
129907,874,168.0,77.49
130165,875,168.0,78.12
130322,876,84.0,78.33
130487,877,126.0,78.12
130644,878,126.0,78.96
130790,879,105.0,80.01
130947,880,126.0,80.22
131072,881,84.0,80.43
131176,882,84.0,80.43
131342,883,189.0,81.48
131453,884,105.0,81.27
131512,885,42.0,80.64
131701,886,147.0,81.9
131848,887,84.0,82.11
132021,888,105.0,82.32
132194,889,63.0,81.48
132343,890,105.0,82.11
132490,891,105.0,83.16
132631,892,63.0,83.16
132788,893,42.0,82.53
132876,894,42.0,82.53
133040,895,105.0,83.58
133221,896,105.0,84.0
133378,897,126.0,83.58
133535,898,126.0,84.63
133667,899,42.0,84.0
133824,900,126.0,82.32
133965,901,84.0,82.32
134004,902,42.0,81.9
134179,903,126.0,82.74
134304,904,63.0,81.9
134445,905,21.0,81.27
134500,906,21.0,81.27
134649,907,105.0,81.48
134713,908,42.0,80.85
134803,909,42.0,80.64
134976,910,105.0,81.06
135124,911,105.0,81.9
135174,912,63.0,81.9
135315,913,42.0,81.69
135339,914,0.0,81.06
135484,915,63.0,81.06
135641,916,126.0,81.69
135798,917,63.0,81.69
135955,918,126.0,81.69
136089,919,84.0,81.69
136246,920,84.0,81.48
136387,921,42.0,81.06
136512,922,84.0,81.48
136640,923,84.0,81.06
136797,924,105.0,81.27
136922,925,0.0,80.01
137079,926,63.0,79.59
137224,927,126.0,80.64
137397,928,105.0,80.85
137452,929,63.0,80.64
137535,930,63.0,81.27
137696,931,105.0,82.11
137869,932,63.0,81.69
138004,933,84.0,82.53
138071,934,42.0,82.53
138216,935,84.0,82.32
138389,936,105.0,82.11
138578,937,126.0,82.74
138665,938,63.0,83.37
138726,939,0.0,83.37
138825,940,42.0,82.95
138982,941,126.0,83.37
139131,942,42.0,83.79
139188,943,21.0,83.37
139303,944,105.0,83.16
139444,945,42.0,82.53
139601,946,84.0,82.32
139690,947,63.0,82.32
139741,948,63.0,82.53
139874,949,63.0,82.32
139999,950,0.0,81.69
140149,951,105.0,82.53
140290,952,105.0,82.95
140431,953,63.0,82.32
140588,954,84.0,81.9
140797,955,189.0,83.37
140938,956,42.0,82.53
141071,957,84.0,82.32
141228,958,84.0,81.48
141392,959,126.0,81.69
141416,960,0.0,81.06
141698,961,168.0,81.69
141887,962,126.0,82.95
142046,963,105.0,82.74
142187,964,63.0,82.74
142328,965,63.0,82.53
142469,966,84.0,82.53
142601,967,105.0,83.16
142750,968,63.0,83.37
142891,969,21.0,82.32
143032,970,0.0,81.27
143182,971,147.0,82.32
143307,972,42.0,81.69
143480,973,63.0,81.9
143495,974,0.0,80.22
143623,975,105.0,79.59
143932,976,189.0,80.64
144073,977,63.0,80.01
144198,978,42.0,79.17
144332,979,168.0,79.8
144505,980,126.0,79.8
144630,981,63.0,79.59
144771,982,63.0,79.38
144930,983,126.0,78.75
145159,984,168.0,79.38
145300,985,63.0,79.59
145473,986,63.0,78.75
145598,987,105.0,78.96
145732,988,63.0,78.54
145844,989,63.0,78.54
145902,990,21.0,77.7
146043,991,126.0,77.91
146099,992,42.0,77.7
146237,993,147.0,78.75
146316,994,42.0,78.75
146423,995,105.0,78.75
146567,996,105.0,78.75
146724,997,84.0,78.33
146763,998,0.0,77.07
146910,999,84.0,77.49
147037,1000,84.0,77.07
147178,1001,42.0,76.65
147319,1002,42.0,76.65
147508,1003,105.0,76.44
147674,1004,147.0,77.28
147831,1005,63.0,77.7
147942,1006,84.0,78.33
148017,1007,42.0,77.7
148148,1008,42.0,77.7
148305,1009,105.0,78.33
148454,1010,63.0,77.91
148595,1011,147.0,78.33
148755,1012,126.0,78.96
148928,1013,105.0,79.59
148999,1014,21.0,79.8
149060,1015,63.0,79.8
149219,1016,147.0,80.01
149354,1017,63.0,80.01
149389,1018,21.0,78.96
149546,1019,84.0,78.96
149668,1020,105.0,79.17
149718,1021,42.0,79.17
149859,1022,21.0,78.54
150159,1023,231.0,80.01
150332,1024,126.0,80.22
150457,1025,126.0,81.48
150630,1026,126.0,82.11
150762,1027,105.0,81.9
150951,1028,189.0,82.74
151132,1029,147.0,83.58
151273,1030,63.0,83.58
151418,1031,126.0,83.79
151617,1032,126.0,84.42
151724,1033,105.0,84.63
151881,1034,126.0,85.47
151942,1035,42.0,85.05
152089,1036,105.0,85.05
152254,1037,63.0,84.42
152443,1038,210.0,85.89
152571,1039,105.0,86.94
152744,1040,105.0,87.57
152901,1041,147.0,87.78
153058,1042,105.0,88.41
153121,1043,63.0,88.83
153235,1044,84.0,88.62
153408,1045,105.0,89.25
153565,1046,84.0,89.25
153713,1047,84.0,89.46
153886,1048,105.0,89.88
154043,1049,84.0,90.09
154168,1050,42.0,90.51
154298,1051,84.0,90.3
154455,1052,126.0,90.51
154628,1053,147.0,91.35
154769,1054,63.0,91.14
154935,1055,126.0,90.51
155124,1056,126.0,91.35
155207,1057,42.0,90.93
155278,1058,21.0,90.3
155497,1059,126.0,90.3
155672,1060,126.0,91.56
155813,1061,126.0,91.14
155986,1062,147.0,91.35
156127,1063,21.0,90.51
156272,1064,126.0,91.14
156429,1065,105.0,91.56
